Price,Close,High,Low,Open,Volume,RSI,BB_Middle,BB_Upper,BB_Lower,SMA,EMA,MACD,MACD_Signal,ATR,Sharpe_Ratio,PE_Ratio,Pct_Change
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,
2000-03-15,0.8745948076248169,0.9046889935804953,0.8586077704379507,0.8698930273911932,443609600,50.83982533870116,0.893197962641716,0.9814157049717329,0.8049802203116991,0.893197962641716,0.8913333424088353,0.017338119452358858,0.024288679192264812,0.05715599923096394,0.5653020167854335,31.45238,1.7505026930143996
2000-03-16,0.9145628213882446,0.9178549112044374,0.8614288292608977,0.8825887481060215,378100800,58.90548199938524,0.8959957033395767,0.983137092286515,0.8088543143926383,0.8959957033395767,0.8935456737402077,0.017167663724941162,0.022864476098800084,0.05749190138352822,2.516264728675531,31.45238,4.569889212122247
2000-03-17,0.9404247403144836,0.9404247403144836,0.899986489137439,0.9037488783789956,305043200,59.27022972258548,0.8998044103384018,0.9877586636426775,0.811850157034126,0.8998044103384018,0.8980103467472815,0.01890153195854538,0.022071887270749144,0.05682015827802528,2.5626092123849893,31.45238,2.8277903192021725
2000-03-20,0.9253779053688049,0.9498290106702153,0.9206760247178571,0.929140193385666,204489600,56.54294557548684,0.9042243838310242,0.9876534497306578,0.8207953179313906,0.9042243838310242,0.9006167809017123,0.01884425634010667,0.02142636108462065,0.05638350281096951,1.9235613513712602,31.45238,-1.6000041577646007
2000-03-21,1.0151886940002441,1.0288247410246174,0.9150338813196557,0.9220866523265089,524328000,53.83822669470324,0.9121709793806076,1.0059918195201234,0.8183501392410919,0.9121709793806076,0.911528391673001,0.025749026315175505,0.022290894130731622,0.05514080920859179,1.216236299281036,31.45238,9.705309377971961
2000-03-22,1.0847797393798828,1.0861911372351167,0.9897970131303164,0.9989664283473839,567996800,68.13072101916767,0.9226802259683609,1.0423148387903984,0.8030456131463233,0.9226802259683609,0.9280285200260374,0.03641673260723566,0.02511606182603243,0.05685380271166863,4.7455998168141695,31.45238,6.854986249445161
2000-03-23,1.0631505250930786,1.1313311565266202,1.053275862981202,1.0683225031765975,562564800,61.46399158270131,0.932501819729805,1.064414889697914,0.8005887497616959,0.932501819729805,0.9408972824133747,0.04263420924500516,0.028619691309826976,0.05800415573732357,2.958377165185884,31.45238,-1.993880739252063
2000-03-24,1.0434015989303589,1.0828994588607133,1.0194205832042114,1.0716141981762157,446913600,61.13493960434914,0.9431521415710449,1.0747491580338255,0.8115551251082641,0.9431521415710449,0.9506595982721351,0.045444178777342636,0.031984588803330105,0.06032160518915092,2.9430889046728557,31.45238,-1.8575851393188847
2000-03-27,1.0499846935272217,1.0890123446384343,1.0297651689666818,1.035408249800524,279182400,64.78419204217192,0.9530501186847686,1.0855635514085755,0.8205366859609617,0.9530501186847686,0.960119131153572,0.04765298662633288,0.035118268367930666,0.06116127404062505,3.7881958116239116,31.45238,0.6309262515613812
2000-03-28,1.0466938018798828,1.0683230249906814,1.0316462503007031,1.0325866469382046,202966400,65.29031188330114,0.9622663080692291,1.093861054336184,0.8306715618022743,0.9622663080692291,0.968364337889411,0.04857795883670746,0.03781020646168602,0.06089259728083216,3.9074240175410555,31.45238,-0.3134228210778689
2000-03-29,1.0227123498916626,1.0490442481613458,1.0068424351138094,1.0485741504902104,239836800,61.611903374140766,0.9643822938203812,1.0985402558995225,0.83022433174124,0.9643822938203812,0.9735403390324826,0.046836006890371484,0.03961536654742312,0.06027971182915169,3.1561624540882987,31.45238,-2.2911621283272177
2000-03-30,0.9460673332214355,1.035877956906765,0.9437163434011191,1.0048434850039676,414400000,50.0,0.9657929062843322,1.0984761969636414,0.8331096156050231,0.9657929062843322,0.9709238622885733,0.03882335367222256,0.03945696397238301,0.06313456410596875,0.3446226322237388,31.45238,-7.494288758549383
2000-03-31,1.0217722654342651,1.0325864226232568,0.94794853377273,0.9587635949958918,404633600,60.17549731466758,0.9687317579984664,1.1037375581840516,0.8337259578128813,0.9687317579984664,0.9757665673500677,0.03814234242515546,0.0391940396629375,0.06555279880794425,2.9146866814615287,31.45238,8.002065979283767
2000-04-03,1.0029633045196533,1.049514739405442,0.9738103098397559,1.0194205446381976,328563200,64.29239685352631,0.9716000497341156,1.1069734129192739,0.8362266865489574,0.9716000497341156,0.9783567327947901,0.0356736861053456,0.03848996895141913,0.06545204222211357,4.0558942427635145,31.45238,-1.840817327980393
2000-04-04,0.9578230381011963,1.0006121735747193,0.8783571420495669,0.997791085195929,660329600,57.82497679413659,0.9732693314552308,1.1070074976981612,0.8395311652123003,0.9732693314552308,0.9764011428239716,0.029732082993989772,0.036738391759933264,0.07106096645979512,2.439647832868871,31.45238,-4.500689727634244
2000-04-05,0.9808638095855713,0.9996719390384653,0.9329018841466294,0.951474864268448,457665600,56.43843792810687,0.9764197677373886,1.1076058096520798,0.8452337258226974,0.9764197677373886,0.9768261587060287,0.026576163945453146,0.03470594619703724,0.0717998216703877,1.9838951433025391,31.45238,2.4055353199742724
2000-04-06,0.9418359398841858,1.0118973664608593,0.9272585931641181,0.9827443806404275,259627200,50.13362365267332,0.9775247693061828,1.1070624120778099,0.8479871265345558,0.9775247693061828,0.9734937569134723,0.02068738119397695,0.031902233196425184,0.07495700182179459,0.3936050906681226,31.45238,-3.9789285036293975
2000-04-07,0.9912072420120239,0.9921475373968708,0.9441864458790631,0.9573523893341045,242435200,55.852802080406526,0.9797817647457123,1.1085825194480452,0.8509810100433794,0.9797817647457123,0.9751807554942867,0.019776360333998544,0.02947705862393986,0.07646833121896078,1.8944550121653625,31.45238,5.242027834901819
2000-04-10,0.9404247403144836,0.9987316282864682,0.9385440479349005,0.9907376560787898,212262400,42.85712333290017,0.9811688870191574,1.1075008788865774,0.8548368951517373,0.9811688870191574,0.971870658810496,0.014786200147784423,0.026538886928708774,0.07263952555086121,-1.5386059666988658,31.45238,-5.123298089959305
2000-04-11,0.8985759615898132,0.9394843090061525,0.8882310991798261,0.9291403506302832,541822400,31.21445894125634,0.9831202656030655,1.1025600158851727,0.8636805153209582,0.9831202656030655,0.9648902114561453,0.007369662666044219,0.022705042076175862,0.06948234819585102,-4.7333690806019595,31.45238,-4.449987003816592
2000-04-12,0.8219311237335205,0.8952846510060207,0.7890166988753461,0.8952846510060207,941136000,28.095639857871916,0.9804870814085007,1.1117387861574088,0.8492353766595926,0.9804870814085007,0.9512750602444667,-0.004639117727456954,0.0172362101154493,0.07173263170792595,-5.893720651072661,31.45238,-8.52958916469212
2000-04-13,0.8562567830085754,0.9028081989736132,0.8162887425667449,0.8388592036840145,529827200,33.44426491926481,0.9775717794895172,1.1173049664252956,0.8378385925537388,0.9775717794895172,0.9422257005077151,-0.011256609686435493,0.011537646155072342,0.07337838747580926,-4.183883164889463,31.45238,4.1762208880879115
2000-04-14,0.8416805267333984,0.8877609037025721,0.8200504054683583,0.8224013461988801,667620800,31.829380345746543,0.972634568810463,1.1243576446973231,0.8209114929236028,0.972634568810463,0.9326499696720659,-0.017475752209735518,0.00573496648211077,0.07398291051598507,-4.754180335926237,31.45238,-1.7023230138932588
2000-04-17,0.9319613575935364,0.9324315557417951,0.8205205291994755,0.8238126695989859,409561600,41.31051059803053,0.9729637414216995,1.1242831572438576,0.8216443255995415,0.9729637414216995,0.9325843875693488,-0.014947256258125097,0.0015985219340635963,0.07935678564829517,-1.8115164789340976,31.45238,10.72625871606203
2000-04-18,0.9545317888259888,0.9545317888259888,0.8981056997750516,0.9291402848064033,390924800,44.825149516390255,0.9699308961629868,1.1201141273185675,0.819747665007406,0.9699308961629868,0.9346746162604574,-0.010995411567999658,-0.0009202647663490546,0.08037280536282379,-0.8939502391070977,31.45238,2.4218205023792683
2000-04-19,0.9112717509269714,0.9799225978534923,0.90092688810345,0.9493591116253695,520150400,47.21806013290072,0.9612554967403412,1.1033315707291005,0.8191794227515818,0.9612554967403412,0.9324457719429826,-0.011224876311919596,-0.0029811870754631632,0.07943238366599495,-0.337030356491324,31.45238,-4.532068853592019
2000-04-20,0.8943439722061157,0.938543691819698,0.8807078275854632,0.9305505262308091,722120000,38.755128824974676,0.9528151690959931,1.0893523620222718,0.8162779761697143,0.9528151690959931,0.9288170291109,-0.012627101678057251,-0.004910369995981981,0.07738358186831021,-2.5324563303022387,31.45238,-1.8575994157216336
2000-04-24,0.90656977891922,0.90656977891922,0.8633104479316747,0.8651911399207236,443620800,41.39379066585111,0.9459735780954361,1.077000302161041,0.8149468540298312,0.9459735780954361,0.926698243378359,-0.012606534672383929,-0.0064496029312623715,0.07506607482701444,-1.8207674812832555,31.45238,1.3670139334585496
2000-04-25,0.9653459787368774,0.9686380687415144,0.9183251618676952,0.9187953599915649,391641600,50.65569788128135,0.9417416423559188,1.0637828809971515,0.8197004037146862,0.9417416423559188,0.9303789800791703,-0.007758057008155794,-0.006711293746641056,0.07059908392360073,0.5579860526563688,31.45238,6.483361919225716
2000-04-26,0.912682294845581,0.9629951075089229,0.9028084343648278,0.9526502452601351,366912000,44.349117196527914,0.9350410670042038,1.0471296967400305,0.8229524372683769,0.9350410670042038,0.9286935814854952,-0.008072072857902124,-0.00698344956889327,0.070296761743616,-1.0667381395284858,31.45238,-5.455420652417809
2000-04-27,0.9535906314849854,0.9554722277795065,0.8770638440746844,0.8816485023105658,326603200,50.9712013494415,0.9315849810838699,1.0363124783555806,0.8268574838121592,0.9315849810838699,0.9310647291044942,-0.004962764143786047,-0.006579312483871826,0.06985173391562177,0.6603405704046413,31.45238,4.482209950870764
2000-04-28,0.9333719611167908,0.9592337663398227,0.9126823361315363,0.9564126775674552,249580800,44.979661813558394,0.9309502124786377,1.035461785651272,0.8264386393060035,0.9309502124786377,0.9312844654866177,-0.004083025731684731,-0.006080055133434407,0.06958315053673617,-0.8615050022817731,31.45238,-2.1202673034558805
2000-05-01,0.935252845287323,0.9413660252185427,0.9169149126656334,0.9394844286351022,226195200,49.50940858999155,0.9266242414712906,1.022076918361573,0.8311715645810083,0.9266242414712906,0.9316624064200183,-0.0031971997401475383,-0.005503484054777033,0.06703054569397485,0.2624350837834926,31.45238,0.20151496390374835
2000-05-02,0.8868206739425659,0.9498293527783496,0.8839995847151888,0.9272589313390063,236432000,48.89868156288813,0.9208171099424363,1.0106830687867256,0.830951151098147,0.9208171099424363,0.9273917652316894,-0.006330276238779797,-0.005668842491577586,0.06800455476029652,0.10354815064476376,31.45238,-5.1785109864999175
2000-05-03,0.8656615018844604,0.9122121280002158,0.8397997973911276,0.8948144933177751,489798400,54.572337604905115,0.9162090331315994,1.0075251354745094,0.8248929307886894,0.9162090331315994,0.9215126925319533,-0.010400737064408472,-0.006615221406143764,0.06535120246705516,1.582865306772044,31.45238,-2.385958365634111
2000-05-04,0.832746148109436,0.8670720198273775,0.8318057517959362,0.8661316235138776,399515200,47.53451644474525,0.9088031500577927,1.0020457493967787,0.8155605507188067,0.9088031500577927,0.913058735920285,-0.01609704385782995,-0.008511585896481001,0.06169026044023894,-0.32302312931363536,31.45238,-3.8023354051636704
2000-05-05,0.8510849475860596,0.8633105009722902,0.8329812143346943,0.8336864613178898,284076800,50.978489358292556,0.9042656004428864,0.9995499998256971,0.8089812010600756,0.9042656004428864,0.9071564703646444,-0.01891359601570508,-0.010591987920325818,0.05903696434228468,0.6079712530600543,31.45238,2.2022076617535413
2000-05-08,0.8285143971443176,0.8553164416161985,0.8275740009650097,0.8433259383130595,184900800,37.471540205802754,0.8961309581995011,0.9878763178253543,0.8043855985736478,0.8961309581995011,0.8996667491055658,-0.02270525661890055,-0.013014641660040766,0.05302492249291819,-3.3116258807851007,31.45238,-2.6519738723800756
2000-05-09,0.793248176574707,0.8369785069988853,0.7890165444817235,0.8299249330341022,327140800,31.04969886985502,0.8887721300125122,0.9887948988796262,0.7887493611453982,0.8887721300125122,0.8895316469597697,-0.028230441278023655,-0.016057801583637343,0.052420342026219945,-5.373517199220992,31.45238,-4.256560983268908
2000-05-10,0.7471680641174316,0.7899572122159546,0.7429355764905381,0.7829036353779043,535091200,30.84528739064426,0.8812017351388931,0.9993728970674425,0.7630305732103437,0.8812017351388931,0.8759732104985947,-0.03591348163400798,-0.020028937593711472,0.05037154847865756,-5.611118153014752,31.45238,-5.80904108172704
2000-05-11,0.7734997868537903,0.7843148468787308,0.7448169956809096,0.7626847770529647,499744000,36.19768091134033,0.8787801682949066,1.0038489377975275,0.7537113987922857,0.8787801682949066,0.8662138368181371,-0.03942315096375626,-0.023907780267720433,0.04906169040462801,-3.792957038408325,31.45238,3.5242034558131463
2000-05-12,0.8097062706947327,0.8313355347802032,0.7881933256479867,0.7974807178422516,306913600,39.51122339758136,0.8764526426792145,1.0049713197436478,0.7479339656147813,0.8764526426792145,0.8608321638540033,-0.038835358696745814,-0.02689329595352551,0.050102863043118555,-2.694366251016502,31.45238,4.680865393410416
2000-05-15,0.759863555431366,0.8129974956629626,0.7532801293677176,0.8129974956629626,678932800,27.31054855664223,0.8723617941141129,1.0103970326063545,0.7343265556218712,0.8723617941141129,0.8512161059089902,-0.04190832655759891,-0.02989630207434019,0.0499349399340436,-6.562255007565855,31.45238,-6.155653854650445
2000-05-16,0.7951289415359497,0.8205204424430067,0.7730295304562059,0.7863126016279959,440451200,36.501047627417535,0.8655201733112335,1.0046769221937435,0.7263634244287236,0.8655201733112335,0.8458744712067958,-0.0410251414994105,-0.03212206995935425,0.04980060726544296,-3.499037698748471,31.45238,4.641015594512088
2000-05-17,0.7626847624778748,0.7800823453529453,0.7551609893000739,0.7796121471974182,398092800,27.64319168602637,0.8559278219938278,0.9956972889981175,0.7161583549895381,0.8559278219938278,0.8379516418040414,-0.04245380405390231,-0.03418841677826386,0.047054862160518234,-6.226674778852186,31.45238,-4.0803670151161375
2000-05-18,0.7579828500747681,0.7894867257962425,0.7570424538648525,0.774910232973791,373777600,28.685718507637176,0.8482633769512177,0.9920095247292731,0.7045172291731623,0.8482633769512177,0.8303355664012534,-0.04346440386460482,-0.03604361419553205,0.04604720799788277,-5.780700340357493,31.45238,-0.6164948658251346
2000-05-19,0.7071998715400696,0.7466977218790718,0.702497186859586,0.7466977218790718,740667200,25.229820957309585,0.8389061719179154,0.993943268893904,0.6838690749419267,0.8389061719179154,0.818608357366855,-0.04781192731604733,-0.038397276819635104,0.048263961616616544,-7.397988403242872,31.45238,-6.699752973261763
2000-05-22,0.6766353845596313,0.7053190246699527,0.6470122020898403,0.7053190246699527,755507200,26.24864348165319,0.8274094521999359,0.9949195997423584,0.6598993046575133,0.8274094521999359,0.8050871218614051,-0.053111434083382814,-0.04134010827238465,0.04786095457283572,-7.242934823896333,31.45238,-4.321902224597118
2000-05-23,0.6456018686294556,0.7024973119269564,0.6441913241395799,0.6808680925307341,517585600,25.67565502010784,0.8114222466945649,0.9844443216836379,0.6384001717054918,0.8114222466945649,0.7898980501250289,-0.059133818900273805,-0.04489885039796248,0.046853358656999175,-7.7366751879245745,31.45238,-4.586445911393334
2000-05-24,0.6597079038619995,0.6752247408635547,0.6244416940454551,0.6484226986400283,678462400,30.043340823525142,0.7987735271453857,0.9775193772431896,0.6200276770475819,0.7987735271453857,0.777498988576169,-0.062053054121164575,-0.048329691142602896,0.04796169999890333,-5.922085341629691,31.45238,2.1849433711351507
2000-05-25,0.6565338969230652,0.697090070471582,0.6470123088025421,0.6658212899965585,406750400,26.748941351220935,0.7839206904172897,0.9578017848990863,0.6100395959354932,0.7839206904172897,0.7659785036568257,-0.06388624404580967,-0.051441001723244256,0.04935551491363088,-6.8514553774584686,31.45238,-0.4811230728559379
2000-05-26,0.6498333215713501,0.6761652191701224,0.6413700569832437,0.6620588741559851,181148800,27.8036113721126,0.7697437584400177,0.9384780862118813,0.6010094306681542,0.7697437584400177,0.7549170577439234,-0.06512897442456245,-0.0541785962635079,0.04985928073760874,-6.404168394008516,31.45238,-1.0205985377325089
2000-05-30,0.6587675213813782,0.6629991529258322,0.6150380504354864,0.659237669181362,713059200,32.124935648656006,0.7559194922447204,0.9124199103688335,0.5994190741206074,0.7559194922447204,0.7457599590427285,-0.06464771334700681,-0.056272419680207686,0.04985921930712188,-4.835854404934699,31.45238,1.3748448276589498
2000-05-31,0.6319655776023865,0.6865101180461626,0.6305550334257314,0.6535956460055985,433507200,33.86023134723078,0.7431767374277115,0.8962647456387395,0.5900887292166835,0.7431767374277115,0.7349223989055531,-0.06567197766636845,-0.058152331277439843,0.0502622539168549,-4.489634734791377,31.45238,-4.0684980526651255
2000-06-01,0.6705230474472046,0.673814283549425,0.6046933029918717,0.6150381636672583,903840000,36.05089316726998,0.7334198147058487,0.8782920248551597,0.5885476045565378,0.7334198147058487,0.7287891273380913,-0.0626502557903118,-0.05905191618001424,0.052378191728264335,-3.498252209829121,31.45238,6.101197788509505
2000-06-02,0.6963847875595093,0.7504591303718491,0.6695826901102611,0.7053191046458942,792848000,34.20699593516129,0.7266017466783523,0.8644567038235322,0.5887467895331724,0.7266017466783523,0.7257029997401311,-0.057505802051789234,-0.05874269335436925,0.05402395546649113,-3.790053039042558,31.45238,3.856950213831545
2000-06-05,0.6869803071022034,0.716603494430144,0.6747547531037508,0.7020269998470493,323668800,38.55235416814898,0.7183965146541595,0.8440495232968523,0.5927435060114667,0.7183965146541595,0.7220151242508046,-0.053570125318181616,-0.05770817974713173,0.052747625111573146,-2.6496251079523687,31.45238,-1.3504718404697025
2000-06-06,0.6987356543540955,0.7278886410666304,0.6794573304483871,0.691918032703078,525481600,33.65233900766775,0.7119075775146484,0.8265371397338384,0.5972780152954584,0.7119075775146484,0.7197980318796894,-0.048938383648472694,-0.05595422052739993,0.0518743696549019,-3.7321831545921813,31.45238,1.71116218767291
2000-06-07,0.726478099822998,0.7297693862431507,0.6893311924200116,0.7043786875442662,337019200,43.760078480921635,0.708569073677063,0.8169424957893836,0.6001956515647424,0.708569073677063,0.7204342288266712,-0.042538751264161956,-0.05327112667475234,0.05190795833970642,-1.1991416642263941,31.45238,3.970377824006621
2000-06-08,0.7133120894432068,0.7410545297471692,0.7006163393885947,0.734472007694936,238526400,42.51959654483575,0.7068762749433517,0.8137584985956429,0.5999940512910605,0.7068762749433517,0.7197559298377698,-0.038090302204025206,-0.050234961780606914,0.05247895251307675,-1.5534445667469379,31.45238,-1.8123065764816704
